MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH]
10187.29751,-273000,-94200.0,-68900.0,0.919,0.232,-0.000559,22000,0,0,0,0,0,0,-267000,-258000.0,-133000.0,0.765,-0.556,-0.317
10188.29751,-273000,-94200.0,-68900.0,0.919,0.232,-0.000499,22000,0,0,0,0,0,0,-267000,-258000.0,-133000.0,0.765,-0.556,-0.317
10189.29751,-273000,-94200.0,-68900.0,0.92,0.232,-0.000439,22000,0,0,0,0,0,0,-267000,-258000.0,-133000.0,0.765,-0.556,-0.317
10190.29751,-273000,-94100.0,-68900.0,0.92,0.232,-0.000379,22000,0,0,0,0,0,0,-267000,-258000.0,-133000.0,0.766,-0.556,-0.317
10191.29751,-273000,-94100.0,-68900.0,0.92,0.232,-0.000319,22000,0,0,0,0,0,0,-267000,-258000.0,-133000.0,0.766,-0.556,-0.317
10192.29751,-273000,-94100.0,-68900.0,0.92,0.232,-0.000258,22000,0,0,0,0,0,0,-267000,-258000.0,-133000.0,0.766,-0.556,-0.317
10193.29751,-273000,-94100.0,-68900.0,0.921,0.233,-0.000198,22000,0,0,0,0,0,0,-267000,-258000.0,-134000.0,0.766,-0.556,-0.317
10194.29751,-273000,-94100.0,-68900.0,0.921,0.233,-0.000138,22000,0,0,0,0,0,0,-267000,-258000.0,-134000.0,0.766,-0.556,-0.316
10195.29751,-273000,-94100.0,-68900.0,0.921,0.233,-7.8e-05,22000,0,0,0,0,0,0,-267000,-258000.0,-134000.0,0.766,-0.556,-0.316
10196.29751,-273000,-94100.0,-68900.0,0.921,0.233,-1.77e-05,22000,0,0,0,0,0,0,-267000,-258000.0,-134000.0,0.766,-0.556,-0.316
10197.29751,-273000,-94000.0,-68900.0,0.922,0.233,4.26e-05,22000,0,0,0,0,0,0,-267000,-258000.0,-134000.0,0.766,-0.555,-0.316
10198.29751,-272000,-94000.0,-68900.0,0.922,0.233,0.000103,22000,0,0,0,0,0,0,-267000,-258000.0,-134000.0,0.766,-0.555,-0.316
10199.29751,-272000,-94000.0,-68900.0,0.922,0.233,0.000163,22000,0,0,0,0,0,0,-267000,-258000.0,-134000.0,0.766,-0.555,-0.316
10200.29751,-272000,-94000.0,-68900.0,0.922,0.233,0.000224,22000,0,0,0,0,0,0,-267000,-258000.0,-134000.0,0.767,-0.555,-0.316
10201.29751,-272000,-94000.0,-68900.0,0.923,0.233,0.000284,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.767,-0.555,-0.316
10202.29751,-272000,-94000.0,-68900.0,0.923,0.233,0.000345,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.767,-0.555,-0.316
10203.29751,-272000,-94000.0,-68900.0,0.923,0.233,0.000405,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.767,-0.555,-0.316
10204.29751,-272000,-93900.0,-68900.0,0.923,0.233,0.000466,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.767,-0.555,-0.316
10205.29751,-272000,-93900.0,-68900.0,0.924,0.233,0.000526,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.767,-0.555,-0.316
10206.29751,-272000,-93900.0,-68900.0,0.924,0.234,0.000587,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.767,-0.555,-0.316
10207.29751,-272000,-93900.0,-68900.0,0.924,0.234,0.000648,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.767,-0.554,-0.316
10208.29751,-272000,-93900.0,-68900.0,0.924,0.234,0.000708,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.767,-0.554,-0.316
10209.29751,-272000,-93900.0,-68900.0,0.925,0.234,0.000769,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.768,-0.554,-0.316
10210.29751,-272000,-93900.0,-68900.0,0.925,0.234,0.00083,22000,0,0,0,0,0,0,-266000,-258000.0,-134000.0,0.768,-0.554,-0.316
10211.29751,-272000,-93800.0,-68900.0,0.925,0.234,0.000891,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.768,-0.554,-0.316
10212.29751,-272000,-93800.0,-68900.0,0.925,0.234,0.000951,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.768,-0.554,-0.316
10213.29751,-272000,-93800.0,-68900.0,0.926,0.234,0.00101,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.768,-0.554,-0.315
10214.29751,-272000,-93800.0,-68900.0,0.926,0.234,0.00107,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.768,-0.554,-0.315
10215.29751,-272000,-93800.0,-68900.0,0.926,0.234,0.00113,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.768,-0.554,-0.315
10216.29751,-271000,-93800.0,-68900.0,0.926,0.234,0.0012,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.768,-0.554,-0.315
10217.29751,-271000,-93800.0,-68900.0,0.927,0.234,0.00126,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.768,-0.553,-0.315
10218.29751,-271000,-93700.0,-68900.0,0.927,0.235,0.00132,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.768,-0.553,-0.315
10219.29751,-271000,-93700.0,-68900.0,0.927,0.235,0.00138,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.769,-0.553,-0.315
10220.29751,-271000,-93700.0,-68900.0,0.927,0.235,0.00144,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.769,-0.553,-0.315
10221.29751,-271000,-93700.0,-68900.0,0.928,0.235,0.0015,22000,0,0,0,0,0,0,-266000,-259000.0,-134000.0,0.769,-0.553,-0.315
10222.29751,-271000,-93700.0,-68900.0,0.928,0.235,0.00156,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.769,-0.553,-0.315
10223.29751,-271000,-93700.0,-68900.0,0.928,0.235,0.00162,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.769,-0.553,-0.315
10224.29751,-271000,-93700.0,-68900.0,0.928,0.235,0.00168,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.769,-0.553,-0.315
10225.29751,-271000,-93700.0,-68900.0,0.929,0.235,0.00175,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.769,-0.553,-0.315
10226.29751,-271000,-93600.0,-68900.0,0.929,0.235,0.00181,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.769,-0.553,-0.315
10227.29751,-271000,-93600.0,-68900.0,0.929,0.235,0.00187,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.769,-0.552,-0.315
10228.29751,-271000,-93600.0,-68900.0,0.929,0.235,0.00193,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.552,-0.315
10229.29751,-271000,-93600.0,-68900.0,0.93,0.235,0.00199,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.552,-0.315
10230.29751,-271000,-93600.0,-68900.0,0.93,0.235,0.00205,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.552,-0.315
10231.29751,-271000,-93600.0,-68900.0,0.93,0.236,0.00211,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.552,-0.315
10232.29751,-271000,-93600.0,-68900.0,0.93,0.236,0.00218,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.552,-0.314
10233.29751,-271000,-93500.0,-68900.0,0.931,0.236,0.00224,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.552,-0.314
10234.29751,-270000,-93500.0,-68900.0,0.931,0.236,0.0023,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.552,-0.314
10235.29751,-270000,-93500.0,-68900.0,0.931,0.236,0.00236,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.552,-0.314
10236.29751,-270000,-93500.0,-68900.0,0.931,0.236,0.00242,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.552,-0.314
10237.29751,-270000,-93500.0,-68900.0,0.932,0.236,0.00249,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.77,-0.551,-0.314
10238.29751,-270000,-93500.0,-68900.0,0.932,0.236,0.00255,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.771,-0.551,-0.314
10239.29751,-270000,-93500.0,-68900.0,0.932,0.236,0.00261,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.771,-0.551,-0.314
10240.29751,-270000,-93400.0,-68900.0,0.933,0.236,0.00267,22000,0,0,0,0,0,0,-265000,-259000.0,-134000.0,0.771,-0.551,-0.314
10241.29751,-270000,-93400.0,-68900.0,0.933,0.236,0.00273,22000,0,0,0,0,0,0,-265000,-260000.0,-134000.0,0.771,-0.551,-0.314
10242.29751,-270000,-93400.0,-68900.0,0.933,0.236,0.00279,22000,0,0,0,0,0,0,-265000,-260000.0,-134000.0,0.771,-0.551,-0.314
10243.29751,-270000,-93400.0,-68900.0,0.933,0.236,0.00286,22000,0,0,0,0,0,0,-265000,-260000.0,-134000.0,0.771,-0.551,-0.314
10244.29751,-270000,-93400.0,-68900.0,0.934,0.237,0.00292,22000,0,0,0,0,0,0,-264000,-260000.0,-134000.0,0.771,-0.551,-0.314
10245.29751,-270000,-93400.0,-68900.0,0.934,0.237,0.00298,22000,0,0,0,0,0,0,-264000,-260000.0,-134000.0,0.771,-0.551,-0.314
10246.29751,-270000,-93400.0,-68900.0,0.934,0.237,0.00304,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.771,-0.551,-0.314
10247.29751,-270000,-93300.0,-68900.0,0.934,0.237,0.00311,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.55,-0.314
10248.29751,-270000,-93300.0,-68900.0,0.935,0.237,0.00317,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.55,-0.314
10249.29751,-270000,-93300.0,-68900.0,0.935,0.237,0.00323,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.55,-0.314
10250.29751,-270000,-93300.0,-68900.0,0.935,0.237,0.00329,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.55,-0.314
10251.29751,-270000,-93300.0,-68900.0,0.935,0.237,0.00335,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.55,-0.313
10252.29751,-269000,-93300.0,-68900.0,0.936,0.237,0.00342,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.55,-0.313
10253.29751,-269000,-93300.0,-68900.0,0.936,0.237,0.00348,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.55,-0.313
10254.29751,-269000,-93200.0,-68900.0,0.936,0.237,0.00354,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.55,-0.313
10255.29751,-269000,-93200.0,-68900.0,0.936,0.237,0.0036,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.55,-0.313
10256.29751,-269000,-93200.0,-68900.0,0.937,0.238,0.00367,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.772,-0.549,-0.313
10257.29751,-269000,-93200.0,-68900.0,0.937,0.238,0.00373,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.773,-0.549,-0.313
10258.29751,-269000,-93200.0,-68900.0,0.937,0.238,0.00379,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.773,-0.549,-0.313
10259.29751,-269000,-93200.0,-68900.0,0.937,0.238,0.00385,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.773,-0.549,-0.313
10260.29751,-269000,-93200.0,-68900.0,0.938,0.238,0.00392,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.773,-0.549,-0.313
10261.29751,-269000,-93100.0,-68900.0,0.938,0.238,0.00398,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.773,-0.549,-0.313
10262.29751,-269000,-93100.0,-68900.0,0.938,0.238,0.00404,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.773,-0.549,-0.313
10263.29751,-269000,-93100.0,-68900.0,0.938,0.238,0.00411,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.773,-0.549,-0.313
10264.29751,-269000,-93100.0,-68900.0,0.939,0.238,0.00417,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.773,-0.549,-0.313
10265.29751,-269000,-93100.0,-68900.0,0.939,0.238,0.00423,22000,0,0,0,0,0,0,-264000,-260000.0,-135000.0,0.773,-0.549,-0.313
10266.29751,-269000,-93100.0,-68900.0,0.939,0.238,0.00429,22000,0,0,0,0,0,0,-263000,-260000.0,-135000.0,0.774,-0.548,-0.313
10267.29751,-269000,-93100.0,-68900.0,0.939,0.238,0.00436,22000,0,0,0,0,0,0,-263000,-260000.0,-135000.0,0.774,-0.548,-0.313
10268.29751,-269000,-93000.0,-68900.0,0.94,0.239,0.00442,22000,0,0,0,0,0,0,-263000,-260000.0,-135000.0,0.774,-0.548,-0.313
10269.29751,-268000,-93000.0,-68900.0,0.94,0.239,0.00448,22000,0,0,0,0,0,0,-263000,-260000.0,-135000.0,0.774,-0.548,-0.313
10270.29751,-268000,-93000.0,-68900.0,0.94,0.239,0.00455,22000,0,0,0,0,0,0,-263000,-260000.0,-135000.0,0.774,-0.548,-0.312
10271.29751,-268000,-93000.0,-68900.0,0.94,0.239,0.00461,22000,0,0,0,0,0,0,-263000,-260000.0,-135000.0,0.774,-0.548,-0.312
10272.29751,-268000,-93000.0,-68900.0,0.941,0.239,0.00467,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.774,-0.548,-0.312
10273.29751,-268000,-93000.0,-68900.0,0.941,0.239,0.00474,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.774,-0.548,-0.312
10274.29751,-268000,-93000.0,-68900.0,0.941,0.239,0.0048,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.774,-0.548,-0.312
10275.29751,-268000,-92900.0,-68900.0,0.942,0.239,0.00486,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.774,-0.548,-0.312
10276.29751,-268000,-92900.0,-68900.0,0.942,0.239,0.00493,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10277.29751,-268000,-92900.0,-68900.0,0.942,0.239,0.00499,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10278.29751,-268000,-92900.0,-68900.0,0.942,0.239,0.00505,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10279.29751,-268000,-92900.0,-68900.0,0.943,0.239,0.00512,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10280.29751,-268000,-92900.0,-68900.0,0.943,0.239,0.00518,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10281.29751,-268000,-92900.0,-68900.0,0.943,0.24,0.00524,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10282.29751,-268000,-92800.0,-68900.0,0.943,0.24,0.00531,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10283.29751,-268000,-92800.0,-68900.0,0.944,0.24,0.00537,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10284.29751,-268000,-92800.0,-68900.0,0.944,0.24,0.00543,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10285.29751,-268000,-92800.0,-68900.0,0.944,0.24,0.0055,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.775,-0.547,-0.312
10286.29751,-268000,-92800.0,-68900.0,0.944,0.24,0.00556,22000,0,0,0,0,0,0,-263000,-261000.0,-135000.0,0.776,-0.546,-0.312
10287.29751,-267000,-92800.0,-68900.0,0.945,0.24,0.00563,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.776,-0.546,-0.312
10288.29751,-267000,-92800.0,-68900.0,0.945,0.24,0.00569,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.776,-0.546,-0.312
10289.29751,-267000,-92700.0,-68900.0,0.945,0.24,0.00575,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.776,-0.546,-0.311
10290.29751,-267000,-92700.0,-68900.0,0.945,0.24,0.00582,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.776,-0.546,-0.311
10291.29751,-267000,-92700.0,-68900.0,0.946,0.24,0.00588,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.776,-0.546,-0.311
10292.29751,-267000,-92700.0,-68900.0,0.946,0.24,0.00595,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.776,-0.546,-0.311
10293.29751,-267000,-92700.0,-68900.0,0.946,0.241,0.00601,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.776,-0.546,-0.311
10294.29751,-267000,-92700.0,-68900.0,0.946,0.241,0.00607,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.776,-0.546,-0.311
10295.29751,-267000,-92700.0,-68900.0,0.947,0.241,0.00614,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.777,-0.546,-0.311
10296.29751,-267000,-92600.0,-68900.0,0.947,0.241,0.0062,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.777,-0.545,-0.311
10297.29751,-267000,-92600.0,-68900.0,0.947,0.241,0.00627,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.777,-0.545,-0.311
10298.29751,-267000,-92600.0,-68900.0,0.948,0.241,0.00633,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.777,-0.545,-0.311
10299.29751,-267000,-92600.0,-68900.0,0.948,0.241,0.00639,22000,0,0,0,0,0,0,-262000,-261000.0,-135000.0,0.777,-0.545,-0.311
10300.29751,-267000,-92600.0,-68900.0,0.948,0.241,0.00646,22000,0,0,0,0,0,0,-262000,-261000.0,-136000.0,0.777,-0.545,-0.311
10301.29751,-267000,-92600.0,-68900.0,0.948,0.241,0.00652,22000,0,0,0,0,0,0,-262000,-261000.0,-136000.0,0.777,-0.545,-0.311
10302.29751,-267000,-92500.0,-68900.0,0.949,0.241,0.00659,22000,0,0,0,0,0,0,-262000,-262000.0,-136000.0,0.777,-0.545,-0.311
10303.29751,-267000,-92500.0,-68900.0,0.949,0.241,0.00665,22000,0,0,0,0,0,0,-262000,-262000.0,-136000.0,0.777,-0.545,-0.311
10304.29751,-267000,-92500.0,-68900.0,0.949,0.241,0.00672,22000,0,0,0,0,0,0,-262000,-262000.0,-136000.0,0.777,-0.545,-0.311
10305.29751,-266000,-92500.0,-68900.0,0.949,0.242,0.00678,22000,0,0,0,0,0,0,-262000,-262000.0,-136000.0,0.778,-0.545,-0.311
10306.29751,-266000,-92500.0,-68900.0,0.95,0.242,0.00685,22000,0,0,0,0,0,0,-262000,-262000.0,-136000.0,0.778,-0.544,-0.311
10307.29751,-266000,-92500.0,-68900.0,0.95,0.242,0.00691,22000,0,0,0,0,0,0,-262000,-262000.0,-136000.0,0.778,-0.544,-0.311
10308.29751,-266000,-92500.0,-68900.0,0.95,0.242,0.00698,22000,0,0,0,0,0,0,-262000,-262000.0,-136000.0,0.778,-0.544,-0.31
10309.29751,-266000,-92400.0,-68900.0,0.95,0.242,0.00704,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.778,-0.544,-0.31
10310.29751,-266000,-92400.0,-68900.0,0.951,0.242,0.0071,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.778,-0.544,-0.31
10311.29751,-266000,-92400.0,-68900.0,0.951,0.242,0.00717,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.778,-0.544,-0.31
10312.29751,-266000,-92400.0,-68900.0,0.951,0.242,0.00723,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.778,-0.544,-0.31
10313.29751,-266000,-92400.0,-68900.0,0.951,0.242,0.0073,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.778,-0.544,-0.31
10314.29751,-266000,-92400.0,-68900.0,0.952,0.242,0.00736,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.544,-0.31
10315.29751,-266000,-92400.0,-68900.0,0.952,0.242,0.00743,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.543,-0.31
10316.29751,-266000,-92300.0,-68900.0,0.952,0.242,0.00749,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.543,-0.31
10317.29751,-266000,-92300.0,-68900.0,0.953,0.243,0.00756,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.543,-0.31
10318.29751,-266000,-92300.0,-68900.0,0.953,0.243,0.00762,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.543,-0.31
10319.29751,-266000,-92300.0,-68900.0,0.953,0.243,0.00769,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.543,-0.31
10320.29751,-266000,-92300.0,-68900.0,0.953,0.243,0.00775,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.543,-0.31
10321.29751,-266000,-92300.0,-68900.0,0.954,0.243,0.00782,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.543,-0.31
10322.29751,-265000,-92300.0,-68900.0,0.954,0.243,0.00788,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.543,-0.31
10323.29751,-265000,-92200.0,-68900.0,0.954,0.243,0.00795,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.779,-0.543,-0.31
10324.29751,-265000,-92200.0,-68900.0,0.954,0.243,0.00802,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.78,-0.543,-0.31
10325.29751,-265000,-92200.0,-68900.0,0.955,0.243,0.00808,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.78,-0.542,-0.31
10326.29751,-265000,-92200.0,-68900.0,0.955,0.243,0.00815,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.78,-0.542,-0.31
10327.29751,-265000,-92200.0,-68900.0,0.955,0.243,0.00821,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.78,-0.542,-0.309
10328.29751,-265000,-92200.0,-68900.0,0.955,0.243,0.00828,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.78,-0.542,-0.309
10329.29751,-265000,-92200.0,-68900.0,0.956,0.244,0.00834,22000,0,0,0,0,0,0,-261000,-262000.0,-136000.0,0.78,-0.542,-0.309
10330.29751,-265000,-92100.0,-68900.0,0.956,0.244,0.00841,22000,0,0,0,0,0,0,-260000,-262000.0,-136000.0,0.78,-0.542,-0.309
10331.29751,-265000,-92100.0,-68900.0,0.956,0.244,0.00847,22000,0,0,0,0,0,0,-260000,-262000.0,-136000.0,0.78,-0.542,-0.309
10332.29751,-265000,-92100.0,-68900.0,0.956,0.244,0.00854,22000,0,0,0,0,0,0,-260000,-262000.0,-136000.0,0.78,-0.542,-0.309
10333.29751,-265000,-92100.0,-68900.0,0.957,0.244,0.00861,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.78,-0.542,-0.309
10334.29751,-265000,-92100.0,-68900.0,0.957,0.244,0.00867,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.781,-0.542,-0.309
10335.29751,-265000,-92100.0,-68900.0,0.957,0.244,0.00874,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.781,-0.541,-0.309
10336.29751,-265000,-92100.0,-68900.0,0.958,0.244,0.0088,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.781,-0.541,-0.309
10337.29751,-265000,-92000.0,-68900.0,0.958,0.244,0.00887,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.781,-0.541,-0.309
10338.29751,-265000,-92000.0,-68900.0,0.958,0.244,0.00893,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.781,-0.541,-0.309
10339.29751,-265000,-92000.0,-68900.0,0.958,0.244,0.009,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.781,-0.541,-0.309
10340.29751,-264000,-92000.0,-68900.0,0.959,0.244,0.00907,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.781,-0.541,-0.309
10341.29751,-264000,-92000.0,-68900.0,0.959,0.245,0.00913,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.781,-0.541,-0.309
10342.29751,-264000,-92000.0,-68900.0,0.959,0.245,0.0092,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.781,-0.541,-0.309
10343.29751,-264000,-92000.0,-68900.0,0.959,0.245,0.00926,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.782,-0.541,-0.309
10344.29751,-264000,-91900.0,-68900.0,0.96,0.245,0.00933,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.782,-0.541,-0.309
10345.29751,-264000,-91900.0,-68900.0,0.96,0.245,0.0094,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.782,-0.54,-0.309
10346.29751,-264000,-91900.0,-68900.0,0.96,0.245,0.00946,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.782,-0.54,-0.308
10347.29751,-264000,-91900.0,-68900.0,0.96,0.245,0.00953,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.782,-0.54,-0.308
10348.29751,-264000,-91900.0,-68900.0,0.961,0.245,0.0096,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.782,-0.54,-0.308
10349.29751,-264000,-91900.0,-68900.0,0.961,0.245,0.00966,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.782,-0.54,-0.308
10350.29751,-264000,-91800.0,-68900.0,0.961,0.245,0.00973,22000,0,0,0,0,0,0,-260000,-263000.0,-136000.0,0.782,-0.54,-0.308
10351.29751,-264000,-91800.0,-68900.0,0.962,0.245,0.00979,22000,0,0,0,0,0,0,-259000,-263000.0,-136000.0,0.782,-0.54,-0.308
10352.29751,-264000,-91800.0,-68900.0,0.962,0.245,0.00986,22000,0,0,0,0,0,0,-259000,-263000.0,-136000.0,0.782,-0.54,-0.308
10353.29751,-264000,-91800.0,-68900.0,0.962,0.246,0.00993,22000,0,0,0,0,0,0,-259000,-263000.0,-136000.0,0.783,-0.54,-0.308
10354.29751,-264000,-91800.0,-68900.0,0.962,0.246,0.00999,22000,0,0,0,0,0,0,-259000,-263000.0,-137000.0,0.783,-0.539,-0.308
10355.29751,-264000,-91800.0,-68900.0,0.963,0.246,0.0101,22000,0,0,0,0,0,0,-259000,-263000.0,-137000.0,0.783,-0.539,-0.308
10356.29751,-264000,-91800.0,-68900.0,0.963,0.246,0.0101,22000,0,0,0,0,0,0,-259000,-263000.0,-137000.0,0.783,-0.539,-0.308
